Jeremy_Griffiths	['20160601', '20160602', '20160604', '20160605']	[6, 2, 4, 11]	23	7
LIFT_(nonprofit)	['20160601', '20160602', '20160603', '20160605']	[6, 4, 4, 9]	23	3
Leifite	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 3, 4, 10]	23	11
List_of_non-profit_radio_stations	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 4, 1, 2, 8]	23	-1
Lucy_Griffiths_(actress_born_1986)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 6, 5, 4, 2]	23	-1
Marda,_Salfit	['20160601', '20160603', '20160604', '20160605']	[8, 5, 2, 8]	23	7
Mata_Fifita	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 3, 3, 8]	23	5
Perrefitte	['20160601', '20160602', '20160603', '20160604']	[11, 2, 3, 7]	23	-3
Shaun_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 4, 4, 7, 2]	23	3
Anthony_Tiffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 4, 6, 3]	22	4
Art_graffiti	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 6, 5, 2]	22	4
Bill_J._Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 8, 4, 6]	22	14
Box_Set_(The_Misfits_album)	['20160601', '20160602', '20160603', '20160604', '20160605']	[11, 1, 8, 1, 1]	22	-2
Brenton_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 9, 5, 4]	22	14
Gareth_Griffiths_(footballer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 1, 10, 3]	22	6
Gilbert_fitz_Roger_fitz_Reinfried	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 4, 8, 2]	22	6
Griffith_Powell	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 4, 10, 2]	22	10
Jayde_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 7, 1, 9]	22	12
John_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 6, 4, 2]	22	2
John_Stanley_Griffith	['20160601', '20160602', '20160603', '20160605']	[5, 5, 3, 9]	22	2
Ken_Griffiths	['20160601', '20160602', '20160603', '20160605']	[7, 2, 4, 9]	22	4
Käte_Bosse-Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 4, 2, 9]	22	8
Marcel_Lafitte	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 2, 2, 15]	22	16
Sofitel_Malabo_President_Palace	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 1, 4, 6, 4]	22	6
Cost-benefit	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 7, 5, 4]	21	11
Domestic_Partnership_Benefits_and_Obligations_Act	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 3, 9, 3]	21	9
Graffiti_(Tokio_album)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 4, 8, 5]	21	13
Graffiti_Markup_Language	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 2, 11, 3]	21	11
Griffith_Brewer	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 3, 9, 4]	21	11
Hagendorfite	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 2, 11, 4]	21	13
Hashknife_Outfit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 4, 3, 3]	21	-1
Invalidity,_Old-Age_and_Survivors'_Benefits_Convention,_1967	['20160601', '20160602', '20160604', '20160605']	[7, 1, 2, 11]	21	5
John_H._Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 1, 3, 8]	21	3
Judicial_Compensation_and_Benefits_Commission	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 6, 1, 8]	21	9
Levar_Harper-Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 2, 3, 11]	21	11
Oxalis_griffithii	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 9, 3, 3]	21	9
Sofitel_Paris_Le_Faubourg	['20160601', '20160602', '20160603', '20160604', '20160605']	[9, 2, 7, 2, 1]	21	-1
"Hungry_for_Profit"	['20160601', '20160602', '20160604', '20160605']	[5, 5, 5, 5]	20	0
Center_for_Bronx_Non-Profits	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 7, 1, 3]	20	2
Churchfitters	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 2, 7, 7]	20	12
Crash_(graffiti_artist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 5, 4, 4]	20	6
Employee_Benefits	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 6, 4, 4, 2]	20	0
Function_fitting	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 7, 3, 3]	20	6
Griffith_Peak	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 4, 7, 4]	20	10
Griffith_Rhys_Jones	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 5, 7, 2]	20	8
Griffith_Wetlands_Important_Bird_Area	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 2, 9, 3]	20	8
Griffith_Williams_(Gutyn_Peris)	['20160603', '20160604', '20160605']	[1, 9, 10]	20	20
Griffith_by-election,_1939	['20160601', '20160602', '20160604', '20160605']	[5, 5, 8, 2]	20	0
Health_benefits_of_eating_seafood	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 8, 4, 1, 5]	20	0
Joe_A._Griffiths	['20160601', '20160602', '20160603', '20160605']	[2, 3, 4, 11]	20	10
Jonathan_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 3, 1, 12]	20	12
Nick_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 3, 4, 4]	20	2
Pfitzner_Flyer	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 5, 2, 4, 1]	20	-6
Physical_Graffiti_(Disc_1)_(album)	['20160603', '20160605']	[8, 12]	20	20
Piazza_dell'Anfiteatro,_Lucca	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 2, 6, 4]	20	4
Potassium_hydrogen_sulfite	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 6, 4, 1]	20	2
Simon_fitz_Alan	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 1, 2, 9, 1]	20	4
Unemployment_benefits_in_Ukraine	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 1, 3, 8]	20	4
Aline_Griffith,_Countess_of_Romanones	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 8, 3, 5]	19	13
Andrzej_Gryfita	['20160601', '20160603', '20160604', '20160605']	[4, 9, 3, 3]	19	11
Benefit_of_Clergy_Act_1575	['20160601', '20160603', '20160604', '20160605']	[3, 9, 5, 2]	19	13
Benefits.gov	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 10, 2, 3]	19	11
Cephalotaxus_griffithii	['20160601', '20160602', '20160603', '20160605']	[6, 1, 8, 4]	19	5
Desulfitobacterium_dehalogenans	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 5, 7, 3]	19	11
Employment_Injury_Benefits_Convention,_1964	['20160602', '20160603', '20160604', '20160605']	[3, 5, 8, 3]	19	13
FBM_Refit_Site_One,_Holy_Loch	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 4, 3, 5]	19	5
Fred_Parfitt	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 1, 8, 2]	19	3
Fringe_benefits_tax_(New_Zealand)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 5, 1, 7, 2]	19	1
Grandreefite	['20160602', '20160603', '20160604', '20160605']	[2, 4, 9, 4]	19	15
Henry_fitzGerold	['20160602', '20160604', '20160605']	[6, 10, 3]	19	7
Humanitarian_response_by_for-profit_organizations_to_the_2010_Haiti_earthquake	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 3, 2, 3, 4]	19	-1
Induced_fit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 7, 3, 3, 1]	19	-5
Kris_Griffiths-Jones	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 3, 8]	19	9
Leslie_Graves_(nonprofit_executive)	['20160601', '20160602', '20160605']	[5, 5, 9]	19	-1
Mantrapping_for_Sport_and_Profit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 5, 2, 4]	19	3
Misfits_in_Action	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 3, 4, 3]	19	1
Profit_taking	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 6, 3, 2, 1]	19	-7
1644_Rafita	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 9, 3, 2]	18	10
Archive_(non-profit_publishing_organisation)	['20160601', '20160602', '20160603', '20160604']	[3, 1, 11, 3]	18	10
Colin_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 2, 7, 3]	18	6
Daniel_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 1, 11, 3]	18	12
Earl_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 2, 9, 4]	18	12
Ezer_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 2, 9, 2]	18	8
FUL_MA_30_Graffiti	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 4, 8, 1]	18	8
Frank_George_Griffith_Carr	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 7, 3]	18	8
Frank_Kingsley_Griffith	['20160601', '20160602', '20160604', '20160605']	[5, 1, 9, 3]	18	6
Griffiths_Corner,_Virginia	['20160601', '20160603', '20160604', '20160605']	[5, 2, 7, 4]	18	8
Howard_Griffiths_(screenwriter)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 3, 8, 3]	18	10
James_Griffith_(academic)	['20160601', '20160603', '20160604', '20160605']	[2, 2, 1, 13]	18	14
Jane_Griffiths_(poet)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 2, 2, 7]	18	4
Jason_Griffith_(voice_actor)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 1, 7, 3]	18	4
Jean-Baptiste-Pierre_Lafitte	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 4, 2, 8]	18	10
Jefitchia	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 1, 2, 8]	18	4
Kirk_Profit	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 1, 2, 11]	18	10
Molex_Mini-fit_Jr.	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 4, 1, 3, 3]	18	-4
Muffit_II	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 6, 2, 2]	18	2
Nofit_State_Circus	['20160601', '20160602', '20160604', '20160605']	[9, 2, 2, 5]	18	-4
Non_profit_organisation	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 6, 2, 2]	18	2
Nonprofit_sector	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 4, 3, 1]	18	-2
Nonprofit_studies	['20160601', '20160602', '20160603', '20160604']	[8, 1, 4, 5]	18	0
Profitis_Ilias_(Athens)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 2, 2, 6]	18	2
Robert_William_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 7, 2]	18	4
Selwyn_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 3, 4, 4]	18	4
Sidney_H._Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 1, 3, 4, 3]	18	2
The_Loving_Kind_(Nanci_Griffith_album)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 6, 2, 1]	18	0
2015_review_of_welfare_benefits,_addictions_and_treatable_conditions	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 7, 2, 3]	17	7
24_hour_fitness	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 2, 2, 4]	17	-1
American_Grafitti	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 1, 7, 2]	17	3
Archie_bronson_outfit	['20160603', '20160605']	[9, 8]	17	17
Arthur_F._Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 4, 5, 5, 2]	17	7
Bryn_Griffiths_(writer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 10, 3, 2]	17	13
Bulgarian_Center_for_Not-For-Profit_Law	['20160601', '20160602', '20160603', '20160604']	[2, 5, 8, 2]	17	3
Confitex	['20160602', '20160603', '20160604', '20160605']	[3, 2, 9, 3]	17	11
David_Griffiths_(botanist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 1, 8, 1]	17	3
Esperança_(non-profit)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 3, 8, 2]	17	9
Eucalyptus_griffithsii	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 8, 1]	17	7
Ezra_E._H._Griffith	['20160602', '20160603', '20160604', '20160605']	[2, 3, 10, 2]	17	13
Howard_Griffiths_(scientist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 3, 6, 2]	17	5
Ian_Griffith	['20160601', '20160603', '20160604', '20160605']	[2, 3, 5, 7]	17	13
Jason_Griffiths	['20160601', '20160603', '20160604', '20160605']	[3, 3, 1, 10]	17	11
Mutual_Benefit_Life	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 6, 6, 1]	17	9
Natalie_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 6, 2, 2]	17	3
Navet_Confit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 5, 2, 3]	17	3
Nonprofit_and_Voluntary_Sector_Quarterly	['20160601', '20160602', '20160603', '20160604']	[5, 2, 2, 8]	17	3
Our_New_Orleans:_A_Benefit_Album_for_the_Gulf_Coast	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 6, 3, 3]	17	7
Peter_Griffiths_(murderer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 8, 6, 1]	17	13
Phil_Griffiths_(cyclist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 6, 3, 2]	17	5
Protect:_A_Benefit_for_the_National_Association_to_Protect_Children	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 7, 2, 2, 2]	17	-5
Roger_fitzReinfrid	['20160601', '20160602', '20160603', '20160604']	[5, 5, 3, 4]	17	-3
Tight-fitting_clothing	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 1, 2, 5]	17	-1
Allium_griffithianum	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 9, 3, 1]	16	10
Aminadav_(non-profit_organization)	['20160602', '20160603', '20160604', '20160605']	[4, 8, 3, 1]	16	8
Christopher_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 3, 9, 1]	16	10
Commerce_city-based_nonprofit_aids_homeless_families	['20160603', '20160605']	[8, 8]	16	16
Corporate_giving_can_benefit_the_bottom_line	['20160603', '20160605']	[8, 8]	16	16
Dean_Griffiths	['20160601', '20160603', '20160604', '20160605']	[2, 2, 8, 4]	16	12
Dondi_(Graffiti_Artist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 6, 2, 3, 1]	16	-4
Griffith_Park,_Los_Angeles,_California	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 6, 1, 1]	16	0
H._Winter_Griffith	['20160601', '20160603', '20160604', '20160605']	[3, 3, 8, 2]	16	10
Herbert_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 1, 7, 2]	16	4
Hospitalization_Benefits_Plan	['20160601', '20160602', '20160603', '20160604']	[1, 4, 4, 7]	16	6
Jaksa_Gryfita	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 1, 2, 7]	16	4
Joe_Griffiths	['20160601', '20160603', '20160604', '20160605']	[3, 3, 3, 7]	16	10
John_Newland_Maffitt_(preacher)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 4, 2, 8]	16	12
Kidfit	['20160601', '20160603', '20160604', '20160605']	[3, 2, 2, 9]	16	10
Marcia_Griffiths_&_Friends	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 6, 6, 1]	16	10
Marklund_(not-for-profit)	['20160601', '20160603', '20160604', '20160605']	[2, 2, 1, 11]	16	12
Neil_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 4, 3, 2]	16	2
Non_Profit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 2, 2]	16	-4
Percival_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 6, 2, 1, 2]	16	-6
Peter_Griffiths_(footballer)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 5, 3, 1, 1]	16	-6
Pietrafitta	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 5, 2, 2]	16	2
Rich_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 5, 3]	16	6
Scared_Famous/FF»_(Haunted_Graffiti_3-4)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 2, 4, 4]	16	4
Schoolhouse_Rocks_the_Vote!:_A_Benefit_for_Rock_the_Vote	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 5, 2, 1]	16	0
Shoefitr	['20160601', '20160602', '20160603', '20160604']	[5, 6, 3, 2]	16	-6
Sir_Ellis_Ellis-Griffith,_1st_Baronet	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 1, 6, 1]	16	0
À_chaque_jour_suffit_sa_peine	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 2, 5, 2]	16	2
Afrofittonia	['20160602', '20160603', '20160604']	[4, 9, 2]	15	7
Andrew_Proudfit	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 8, 1, 1]	15	5
Arisoa_Razafitrimo	['20160601', '20160602', '20160603', '20160604']	[1, 1, 8, 5]	15	11
Arthur_Lynch_fitz_Andrew	['20160601', '20160602', '20160603', '20160604']	[1, 2, 10, 2]	15	9
De_Montfitchet	['20160601', '20160602', '20160604', '20160605']	[4, 2, 8, 1]	15	3
Dropping_Food_on_Their_Heads_Is_Not_Enough:_Benefit_for_RAWA	['20160601', '20160602', '20160604', '20160605']	[5, 2, 7, 1]	15	1
Griffith_Evans_(politician)	['20160601', '20160603', '20160604', '20160605']	[4, 1, 9, 1]	15	7
Home_energy_retrofit	['20160601', '20160602', '20160603', '20160605']	[3, 5, 4, 3]	15	-1
Jacques_Lafitte	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 3, 5, 3]	15	7
James_Lynch_(fitz_Ambrose)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 2, 1, 9]	15	9
Jefferson_Moffitt	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 1, 1, 7]	15	3
Laufitu	['20160601', '20160604', '20160605']	[5, 2, 8]	15	5
List_of_church_fittings_and_furniture_by_Temple_Moore	['20160601', '20160602', '20160604', '20160605']	[4, 1, 1, 9]	15	5
Michael_Griffith_(novelist)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 1, 3, 7]	15	7
Michelle_Griffith-Robinson	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 4, 3, 3]	15	5
Morris_W._Offit	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 2, 3, 3, 1]	15	-1
Paul_Griffiths_(director)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 4, 2]	15	3
Pierre_Laffitte	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 5, 2]	15	5
Pifithrin	['20160601', '20160602', '20160603']	[6, 5, 4]	15	-7
Richard_Stark's_Parker:_The_Outfit	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 3, 4, 2]	15	3
Saudade_(Porno_Graffitti_song)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 4, 4, 3]	15	7
The_Little_Outfit_Schoolhouse	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 6, 1, 3]	15	5
Tunesmith_Retrofit	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 3, 3, 1, 1]	15	-5
Walter_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 3, 4, 1]	15	1
2007_UK_child_benefit_data_scandal	['20160601', '20160603', '20160604', '20160605']	[2, 2, 5, 5]	14	10
Afrofittonia_silvestris	['20160601', '20160602', '20160603', '20160604']	[1, 1, 9, 3]	14	10
Art_fitzpatrick	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 9, 1, 1]	14	8
Battling_with_Benefits	['20160601', '20160603', '20160604']	[3, 9, 2]	14	8
Bobby_Griffiths	['20160602', '20160603', '20160604']	[4, 8, 2]	14	6
Center_for_Business_as_an_Agent_of_World_Benefit	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 1, 3, 1, 2]	14	-2
Chemotactic_range_fitting	['20160603', '20160604', '20160605']	[2, 10, 2]	14	14
Coronella_austriaca_fitzingeri	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 1, 8, 3]	14	10
Extreme_II:_Pornograffiti	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 4, 2, 3]	14	4
F.J._Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 1, 8, 1]	14	6
Fefita_La_Grande	['20160601', '20160602', '20160603', '20160604']	[6, 3, 2, 3]	14	-4
Frank_Griffith_(baseball)	['20160601', '20160602', '20160604', '20160605']	[2, 1, 9, 2]	14	8
Graffiti_culture	['20160601', '20160602', '20160604', '20160605']	[6, 5, 2, 1]	14	-8
Graffitti	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 2, 4, 2]	14	2
Griffith's_Chapel	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 1, 7, 2]	14	6
Henry_Griffith_(priest)	['20160601', '20160602', '20160604', '20160605']	[1, 2, 7, 4]	14	8
Hibernian_Catholic_Benefit_Society	['20160601', '20160602', '20160604', '20160605']	[3, 1, 7, 3]	14	6
Jocara_rufitinctalis	['20160601', '20160602', '20160603', '20160605']	[4, 1, 2, 7]	14	4
John_Griffith_(1687–1739)	['20160601', '20160602', '20160604', '20160605']	[3, 1, 2, 8]	14	6
John_Griffith_(Baptist)	['20160601', '20160603', '20160604', '20160605']	[3, 3, 1, 7]	14	8
Kevin_Griffith	['20160601', '20160603', '20160604', '20160605']	[4, 1, 2, 7]	14	6
Langfitt_Run	['20160601', '20160603', '20160604', '20160605']	[2, 3, 1, 8]	14	10
Laser_Graffiti	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 4, 4, 1, 4]	14	4
Milton_Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 3, 1, 3]	14	0
Music_for_misfits	['20160601', '20160602', '20160603', '20160605']	[3, 3, 3, 5]	14	2
Oncology_benefit_management	['20160601', '20160603', '20160604', '20160605']	[9, 1, 2, 2]	14	-4
Peter_Griffiths_(disambiguation)	['20160601', '20160602', '20160604', '20160605']	[10, 1, 1, 2]	14	-8
Pfitschigogerl	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 5, 1, 3, 2]	14	-2
Pfitzer	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 5, 3, 1]	14	4
Press_fit	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 3, 2, 2]	14	0
Put_Your_Graffiti_On_Me	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 4, 2, 3, 1]	14	-2
Republic_of_India_non-profit_laws	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 3, 2, 4]	14	4
Samir_Kafity	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 1, 1, 2]	14	-6
Sister_(Porno_Graffitti_song)	['20160601', '20160603', '20160604', '20160605']	[4, 5, 2, 3]	14	6
Springville-Griffith_Institute_Central_School_District	['20160601', '20160602', '20160604']	[4, 8, 2]	14	-10
Tom_Triffitt	['20160601', '20160602', '20160603', '20160604']	[6, 1, 5, 2]	14	0
Trevon_Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 2, 1, 2]	14	-4
Walter_Blake_fitz_John	['20160601', '20160602', '20160603', '20160604']	[5, 3, 5, 1]	14	-2
Without_Benefit_of_Clergy	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 4, 4, 1]	14	4
A._A._Griffith	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 2, 5, 3]	13	7
Aphrodisium_griffithi	['20160603', '20160604', '20160605']	[9, 3, 1]	13	13
Arnetta_fito	['20160602', '20160603', '20160604']	[4, 8, 1]	13	5
Bryn_Griffiths	['20160601', '20160603', '20160604', '20160605']	[2, 8, 1, 2]	13	9
Canadian_Pensions_and_Benefits_Institute	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 9, 1, 1]	13	9
Common_Stocks_and_Uncommon_Profits	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 3, 2, 1]	13	-1
D._W._Griffith_bibliography	['20160601', '20160604', '20160605']	[3, 9, 1]	13	7
Disability_benefit	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 4, 2, 2]	13	3
Dr._J.A._Griffith_Bridge	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 1, 8, 1]	13	7
E._Griffith_Dodson	['20160602', '20160603', '20160604', '20160605']	[1, 1, 8, 3]	13	11
Eric_LeCompte_(non-profit)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 1, 7, 1]	13	5
Falun_de_Pierrefitte	['20160603', '20160604', '20160605']	[1, 9, 3]	13	13
Finding_a_Voice:_A_Benefit_For_Humans	['20160601', '20160604', '20160605']	[2, 10, 1]	13	9
Gene_Profit	['20160602', '20160603', '20160604', '20160605']	[2, 1, 8, 2]	13	9
Griffith's_Crossing_railway_station	['20160601', '20160602', '20160604', '20160605']	[1, 3, 7, 2]	13	5
Griffiths_group	['20160602', '20160603', '20160604', '20160605']	[1, 2, 8, 2]	13	11
Health_benefits_of_wine	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 4, 3, 2]	13	5
Isaac_Griffiths	['20160601', '20160602', '20160604', '20160605']	[1, 2, 2, 8]	13	7
John_O._Griffiths	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 1, 1, 7]	13	5
John_Wynne_Griffith	['20160601', '20160604', '20160605']	[3, 2, 8]	13	7
Jonathan_Griffiths_(shipowner)	['20160601', '20160603', '20160605']	[3, 3, 7]	13	7
Kundiman_(nonprofit_organization)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 2, 1, 7]	13	7
Lafitte_Greenway	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 2, 1, 7]	13	7
List_of_Andy_Griffith_Show_episodes	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 5, 2, 1]	13	3
Maude_Garfit	['20160601', '20160605']	[6, 7]	13	1
Misfits_(Cold_Chisel_song)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 3, 2, 5]	13	7
